id,title,company_name,location,via,extensions,posted_at,schedule_type,work_from_home,data_time,salary_pay,salary_rate,salary_avg,salary_min,salary_max,salary_hourly,salary_yearly,salary_standardized,description_tokens
4604,Business Data Analyst,Storm Search,Anywhere,via Indeed,"['13 hours ago', '60K to 99.5K a year', 'Work from home', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance', 'Paid time off']",13 hours ago,Full-time,True,00:32.6,60K to 99.5K,a year,79750,60000,99500,,79750,79750,"['alteryx', 'mysql', 'power_bi', 'sql', 'sap', 'tableau', 'python']"
4609,Data Analyst,"TSR Consulting Services, Inc",United States,via Indeed,"['14 hours ago', '50 to 55 an hour', 'Contractor', 'No degree mentioned']",14 hours ago,Contractor,False,00:41.4,50 to 55,an hour,52.5,50,55,52.5,,109200,[]
4610,"DATA ANALYST, PRODUCTION SUPPORT",STAND 8,United States,via Indeed,"['14 hours ago', '55 to 65 an hour', 'Contractor', 'Health insurance']",14 hours ago,Contractor,False,00:41.4,55 to 65,an hour,60,55,65,60,,124800,"['c', 'sql', 'sap']"
4611,Data Analyst - Marketing (Remote),Cord,Anywhere,via Indeed,"['14 hours ago', '55K to 90K a year', 'Work from home', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance']",14 hours ago,Full-time,True,00:41.4,55K to 90K,a year,72500,55000,90000,,72500,72500,"['sql', 'python']"
4612,Senior Data Analyst,NYC Careers,United States,via Indeed,"['14 hours ago', '88,072 to 96,879 a year', 'Full-time']",14 hours ago,Full-time,False,00:41.4,88072 to 96879,a year,92475.5,88072,96879,,92475.5,92475.5,"['sql', 'python']"
4617,Data Analyst - Mentor role - Remote,OpenClassrooms,Anywhere,via Indeed,"['15 hours ago', '26 to 38 an hour', 'Work from home', 'Contractor']",15 hours ago,Contractor,True,00:42.4,26 to 38,an hour,32,26,38,32,,66560,"['r', 'python']"
4621,Reporting and Data Enablement Analyst (Remote),Vail Resorts,Anywhere,via Indeed,"['16 hours ago', '82,800 to 106,425 a year', 'Work from home', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance', 'Paid time off']",16 hours ago,Full-time,True,00:42.4,82800 to 106425,a year,94612.5,82800,106425,,94612.5,94612.5,"['atlassian', 'jira', 'snowflake', 'sql', 'git', 'excel', 'python']"
4632,Lead Data Analyst,Velocity Search Group,Anywhere,via Indeed,"['19 hours ago', '110,020 a year', 'Work from home', 'Full-time']",19 hours ago,Full-time,True,00:44.7,110020,a year,110020,,,,110020,110020,"['atlassian', 'postgres', 'jira', 'sql']"
4636,Data Analyst,Better Talent,Anywhere,via Indeed,"['19 hours ago', '50K to 60K a year', 'Work from home', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance', 'Paid time off']",19 hours ago,Full-time,True,00:45.7,50K to 60K,a year,55000,50000,60000,,55000,55000,"['go', 'spreadsheet', 'sql', 'excel', 'python']"
4648,Associate Research/Data Analyst (4206017),State of Missouri,"Jefferson City, MO",via Indeed,"['24 hours ago', '40K to 45K a year', 'Full-time']",24 hours ago,Full-time,False,00:49.0,40K to 45K,a year,42500,40000,45000,,42500,42500,"['sas', 'sql', 'spss']"
4649,CCB_Data and Analytics- Data Scientist Analyst Expert,"JPMorgan Chase Bank, N.A.",United States,via Indeed,"['24 hours ago', '124K to 195K a year', 'Full-time', 'Health insurance', 'Dental insurance']",24 hours ago,Full-time,False,00:49.0,124K to 195K,a year,159500,124000,195000,,159500,159500,"['tableau', 'sql', 'alteryx', 'python', 'aws']"
4654,Data Analyst,Tencor Staffing Services,Anywhere,via Indeed,"['54 minutes ago', '47,668.61 to 110,593.77 a year', 'Work from home', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance', 'Paid time off']",54 minutes ago,Full-time,True,00:49.0,47668.61 to 110593.77,a year,79131.19,47668.61,110593.77,,79131.19,79131.19,"['excel', 'sql', 'tableau']"
4662,"Data Analysis using Twarc2, R and Python",Upwork,Anywhere,via Upwork,"['1 hour ago', '12 to 35 an hour', 'Work from home', 'Contractor']",1 hour ago,Contractor,True,00:50.2,12 to 35,an hour,23.5,12,35,23.5,,48880,"['r', 'python']"
4663,Reserach Tasks: Data Cleaning and Analysis,Upwork,Anywhere,via Upwork,"['1 hour ago', '17 to 45 an hour', 'Work from home', 'Contractor']",1 hour ago,Contractor,True,00:50.2,17 to 45,an hour,31,17,45,31,,64480,[]
4664,Time Series,Upwork,Anywhere,via Upwork,"['1 hour ago', '30 to 53 an hour', 'Work from home', 'Contractor']",1 hour ago,Contractor,True,00:50.2,30 to 53,an hour,41.5,30,53,41.5,,86320,[]
4665,Business Process Analyst/Consultant,Upwork,Anywhere,via Upwork,"['1 hour ago', '30 to 70 an hour', 'Work from home', 'Contractor']",1 hour ago,Contractor,True,00:51.6,30 to 70,an hour,50,30,70,50,,104000,"['qlik', 'sap', 'tableau', 'power_bi']"
4675,Small Data Analysis Using SQL,Upwork,Anywhere,via Upwork,"['2 hours ago', '10 to 25 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",2 hours ago,Contractor,True,00:54.1,10 to 25,an hour,17.5,10,25,17.5,,36400,[]
4676,Small Data Analysis Using SQL,Upwork,Anywhere,via Upwork,"['2 hours ago', '10 to 25 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",2 hours ago,Contractor,True,00:54.1,10 to 25,an hour,17.5,10,25,17.5,,36400,[]
4677,Data Analyst,Upwork,Anywhere,via Upwork,"['2 hours ago', '15 to 28 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",2 hours ago,Contractor,True,00:12.9,15 to 28,an hour,21.5,15,28,21.5,,44720,['powerpoint']
4678,Configure Cross-Domain Conversion Analytics,Upwork,Anywhere,via Upwork,"['2 hours ago', '17 to 25 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",2 hours ago,Contractor,True,00:12.9,17 to 25,an hour,21,17,25,21,,43680,[]
4679,Programming for DAMachine Learning for Data AnalysisData...,Upwork,Anywhere,via Upwork,"['2 hours ago', '18 to 30 an hour', 'Work from home', 'Contractor']",2 hours ago,Contractor,True,00:12.9,18 to 30,an hour,24,18,30,24,,49920,[]
4680,Data Analyst / Data Visualization / Metabase,Upwork,Anywhere,via Upwork,"['2 hours ago', '20 to 60 an hour', 'Work from home', 'Full-time', 'No degree mentioned']",2 hours ago,Full-time,True,00:12.9,20 to 60,an hour,40,20,60,40,,83200,['go']
4681,Google Analytics Expert - Build out of analytics process,Upwork,Anywhere,via Upwork,"['2 hours ago', '35 to 80 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",2 hours ago,Contractor,True,00:12.9,35 to 80,an hour,57.5,35,80,57.5,,119600,[]
4682,Excel Macro/VBA Programmer,Upwork,Anywhere,via Upwork,"['2 hours ago', '40 to 95 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",2 hours ago,Contractor,True,00:12.9,40 to 95,an hour,67.5,40,95,67.5,,140400,"['excel', 'python', 'vba']"
4683,YouTube Analytics Expert,Upwork,Anywhere,via Upwork,"['2 hours ago', '35 to 150 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",2 hours ago,Contractor,True,00:12.9,35 to 150,an hour,92.5,35,150,92.5,,192400,[]
4694,Power BI Expert - Real Estate Marketing,Upwork,Anywhere,via Upwork,"['3 hours ago', '10 to 60 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",3 hours ago,Contractor,True,00:17.2,10 to 60,an hour,35,10,60,35,,72800,[]
4695,Part-time Business Intelligence Administrator,Upwork,Anywhere,via Upwork,"['3 hours ago', '12 to 45 an hour', 'Work from home', 'Part-time', 'No degree mentioned']",3 hours ago,Part-time,True,00:17.2,12 to 45,an hour,28.5,12,45,28.5,,59280,"['looker', 'excel', 'sql']"
4696,Excel Pivot Tables and Reporting,Upwork,Anywhere,via Upwork,"['3 hours ago', '25 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",3 hours ago,Contractor,True,00:17.2,25 to 75,an hour,50,25,75,50,,104000,['spreadsheet']
4697,Data analytics,Upwork,Anywhere,via Upwork,"['3 hours ago', '38 to 70 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",3 hours ago,Contractor,True,00:21.2,38 to 70,an hour,54,38,70,54,,112320,['spss']
4698,Database analytics,Upwork,Anywhere,via Upwork,"['3 hours ago', '40 to 50 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",3 hours ago,Contractor,True,00:21.2,40 to 50,an hour,45,40,50,45,,93600,"['sql', 'mysql']"
4699,Monitoring  & Evaluation Specialist,Upwork,Anywhere,via Upwork,"['3 hours ago', '45 to 50 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",3 hours ago,Contractor,True,00:21.2,45 to 50,an hour,47.5,45,50,47.5,,98800,[]
4700,Data Cleansing Analyst,Upwork,Anywhere,via Upwork,"['3 hours ago', '60 to 80 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",3 hours ago,Contractor,True,00:21.2,60 to 80,an hour,70,60,80,70,,145600,[]
4712,Power BI and Data Analyst with economics or accounting background,Upwork,Anywhere,via Upwork,"['4 hours ago', '10 to 60 an hour', 'Work from home', 'Contractor']",4 hours ago,Contractor,True,00:36.0,10 to 60,an hour,35,10,60,35,,72800,"['sql', 'power_bi', 'excel']"
4713,Risk data analytics(anomaly detection/eco-governance/factor...,Upwork,Anywhere,via Upwork,"['4 hours ago', '30 to 70 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",4 hours ago,Contractor,True,00:36.0,30 to 70,an hour,50,30,70,50,,104000,[]
4714,Need a data analytic professional,Upwork,Anywhere,via Upwork,"['4 hours ago', '35 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",4 hours ago,Contractor,True,00:36.0,35 to 75,an hour,55,35,75,55,,114400,['excel']
4715,Data Cleansing Analyst,Upwork,Anywhere,via Upwork,"['4 hours ago', '60 to 80 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",4 hours ago,Contractor,True,00:36.0,60 to 80,an hour,70,60,80,70,,145600,[]
4730,Shiny App/NLP expert,Upwork,Anywhere,via Upwork,"['5 hours ago', '10 to 97 an hour', 'Work from home', 'Contractor']",5 hours ago,Contractor,True,00:58.1,10 to 97,an hour,53.5,10,97,53.5,,111280,[]
4731,Data Analyst w/ Python & SQL Expertise (Night Shift EST Hours),Upwork,Anywhere,via Upwork,"['5 hours ago', '14 to 50 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",5 hours ago,Contractor,True,00:58.1,14 to 50,an hour,32,14,50,32,,66560,"['excel', 'bigquery', 'sql', 'tableau', 'power_bi']"
4732,Data Scientist,Upwork,Anywhere,via Upwork,"['5 hours ago', '17 to 45 an hour', 'Work from home', 'Contractor']",5 hours ago,Contractor,True,00:58.1,17 to 45,an hour,31,17,45,31,,64480,"['sql', 'r', 'python']"
4733,Entry Level Benefits Data Analyst (Hybrid),Upwork,Anywhere,via Upwork,"['5 hours ago', '18 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",5 hours ago,Contractor,True,00:58.1,18 to 75,an hour,46.5,18,75,46.5,,96720,"['excel', 'word']"
4734,Project - Hiring Experienced Growth Marketing Data Analyst,Upwork,Anywhere,via Upwork,"['5 hours ago', '25 to 35 an hour', 'Work from home', 'Contractor']",5 hours ago,Contractor,True,00:58.1,25 to 35,an hour,30,25,35,30,,62400,[]
4735,Looking for work on google analytics,Upwork,Anywhere,via Upwork,"['5 hours ago', '30 to 53 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",5 hours ago,Contractor,True,00:58.1,30 to 53,an hour,41.5,30,53,41.5,,86320,[]
4736,Data Analyst | Create Dashboard for Project Cost Tracking w/Google...,Upwork,Anywhere,via Upwork,"['5 hours ago', '35 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",5 hours ago,Contractor,True,00:58.1,35 to 75,an hour,55,35,75,55,,114400,[]
4737,SAS Analysis Needed,Upwork,Anywhere,via Upwork,"['5 hours ago', '38 to 90 an hour', 'Work from home', 'Contractor']",5 hours ago,Contractor,True,01:06.3,38 to 90,an hour,64,38,90,64,,133120,[]
4738,Google Analytics 4 and Advertising Pixel Setup,Upwork,Anywhere,via Upwork,"['5 hours ago', '40 to 65 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",5 hours ago,Contractor,True,01:06.3,40 to 65,an hour,52.5,40,65,52.5,,109200,[]
4739,ArcGIS data analysis and image creation,Upwork,Anywhere,via Upwork,"['5 hours ago', '40 to 75 an hour', 'Work from home', 'Contractor']",5 hours ago,Contractor,True,01:06.3,40 to 75,an hour,57.5,40,75,57.5,,119600,[]
4740,Data Analyst,Upwork,Anywhere,via Upwork,"['5 hours ago', '40 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",5 hours ago,Contractor,True,01:06.3,40 to 75,an hour,57.5,40,75,57.5,,119600,[]
4741,"Director, Oncology Statistics - Remote",Upwork,Anywhere,via Upwork,"['5 hours ago', '55 to 65 an hour', 'Work from home', 'Contractor']",5 hours ago,Contractor,True,01:06.3,55 to 65,an hour,60,55,65,60,,124800,[]
4742,Create Reporting Dashboards,Upwork,Anywhere,via Upwork,"['5 hours ago', '25 to 150 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",5 hours ago,Contractor,True,01:06.3,25 to 150,an hour,87.5,25,150,87.5,,182000,[]
4743,Web Analyst,Upwork,Anywhere,via Upwork,"['5 hours ago', '75 to 150 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",5 hours ago,Contractor,True,01:06.3,75 to 150,an hour,112.5,75,150,112.5,,234000,[]
4744,Data analyst/Power BI expert that can modify existing power BI...,Upwork,Anywhere,via Upwork,"['6 hours ago', '80 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",6 hours ago,Contractor,True,01:06.3,80,an hour,80,,,80,,166400,['power_bi']
4764,Data Analyst/BI Expert to visualize SQL data using Mode,Upwork,Anywhere,via Upwork,"['6 hours ago', '15 to 40 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",6 hours ago,Contractor,True,01:10.4,15 to 40,an hour,27.5,15,40,27.5,,57200,"['excel', 'sql', 'tableau']"
4765,Power Bi data analyst,Upwork,Anywhere,via Upwork,"['6 hours ago', '17 to 25 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",6 hours ago,Contractor,True,01:10.4,17 to 25,an hour,21,17,25,21,,43680,['power_bi']
4766,Marketing Data Analyst,Upwork,Anywhere,via Upwork,"['6 hours ago', '17 to 45 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",6 hours ago,Contractor,True,01:10.4,17 to 45,an hour,31,17,45,31,,64480,"['tableau', 'power_bi']"
4767,Help with statistical analysis in Stata,Upwork,Anywhere,via Upwork,"['6 hours ago', '17 to 75 an hour', 'Work from home', 'Contractor']",6 hours ago,Contractor,True,01:14.1,17 to 75,an hour,46,17,75,46,,95680,[]
4768,Data analyst to clean and join timeseries and individual record...,Upwork,Anywhere,via Upwork,"['6 hours ago', '20 to 40 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",6 hours ago,Contractor,True,01:14.1,20 to 40,an hour,30,20,40,30,,62400,[]
4769,"Web design, Cloud solutions architect, network analyst, Python...",Upwork,Anywhere,via Upwork,"['6 hours ago', '20 to 50 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",6 hours ago,Contractor,True,01:14.1,20 to 50,an hour,35,20,50,35,,72800,[]
4770,Excel Template Creation: Gantt Chart (Fully Automated),Upwork,Anywhere,via Upwork,"['6 hours ago', '20 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",6 hours ago,Contractor,True,01:14.1,20 to 75,an hour,47.5,20,75,47.5,,98800,['excel']
4771,Data Analyst for a web3.0 marketing agency,Upwork,Anywhere,via Upwork,"['6 hours ago', '35 to 75 an hour', 'Work from home', 'Contractor']",6 hours ago,Contractor,True,01:14.1,35 to 75,an hour,55,35,75,55,,114400,"['excel', 'tableau', 'power_bi']"
4772,Need a Data Analysis for an Excel Doc,Upwork,Anywhere,via Upwork,"['6 hours ago', '35 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",6 hours ago,Contractor,True,01:14.1,35 to 75,an hour,55,35,75,55,,114400,['excel']
4773,Tracking and Analytics Expert,Upwork,Anywhere,via Upwork,"['6 hours ago', '40 to 60 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",6 hours ago,Contractor,True,01:14.1,40 to 60,an hour,50,40,60,50,,104000,"['spreadsheet', 'tableau']"
4774,Looking for Expert in Data Analysis tools to help pick the right...,Upwork,Anywhere,via Upwork,"['6 hours ago', '15 to 150 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",6 hours ago,Contractor,True,01:14.1,15 to 150,an hour,82.5,15,150,82.5,,171600,[]
4775,Data Regression Analysis,Upwork,Anywhere,via Upwork,"['6 hours ago', '17 to 155 an hour', 'Work from home', 'Contractor']",6 hours ago,Contractor,True,01:14.1,17 to 155,an hour,86,17,155,86,,178880,['c']
4776,GA-4 Migration and Configuration,Upwork,Anywhere,via Upwork,"['6 hours ago', '50 to 100 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",6 hours ago,Contractor,True,01:14.1,50 to 100,an hour,75,50,100,75,,156000,[]
4777,Excel Challenge - Power Query/Pivot Table,Upwork,Anywhere,via Upwork,"['6 hours ago', '50 to 150 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",6 hours ago,Contractor,True,01:21.3,50 to 150,an hour,100,50,150,100,,208000,[]
4778,Google Sheets Advanced Formula and Query Help,Upwork,Anywhere,via Upwork,"['6 hours ago', '70 to 115 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",6 hours ago,Contractor,True,01:21.3,70 to 115,an hour,92.5,70,115,92.5,,192400,[]
4779,Data Analyst,Upwork,Anywhere,via Upwork,"['6 hours ago', '70 to 200 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",6 hours ago,Contractor,True,01:21.3,70 to 200,an hour,135,70,200,135,,280800,['excel']
4797,Synthetic Aperture Radar (InSAR) Analytics,Upwork,Anywhere,via Upwork,"['7 hours ago', '15 to 45 an hour', 'Work from home', 'Contractor']",7 hours ago,Contractor,True,00:08.3,15 to 45,an hour,30,15,45,30,,62400,[]
4798,Convert geographic data into Google AdWords geography boundaries,Upwork,Anywhere,via Upwork,"['7 hours ago', '17 to 25 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",7 hours ago,Contractor,True,00:08.3,17 to 25,an hour,21,17,25,21,,43680,[]
4799,Help with analysis of a likert-scale survey,Upwork,Anywhere,via Upwork,"['7 hours ago', '17 to 45 an hour', 'Work from home', 'Contractor']",7 hours ago,Contractor,True,00:08.3,17 to 45,an hour,31,17,45,31,,64480,[]
4800,Zoho Analytics / Data analyst/BI expert to help automate a series...,Upwork,Anywhere,via Upwork,"['7 hours ago', '17 to 45 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",7 hours ago,Contractor,True,00:09.3,17 to 45,an hour,31,17,45,31,,64480,"['sql', 'spreadsheet']"
4801,Power BI DAX Developer and Tabular Editor Experience,Upwork,Anywhere,via Upwork,"['7 hours ago', '17 to 45 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",7 hours ago,Contractor,True,00:09.3,17 to 45,an hour,31,17,45,31,,64480,"['power_bi', 'dax']"
4802,Data Analyst needed for data migration project,Upwork,Anywhere,via Upwork,"['7 hours ago', '17 to 45 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",7 hours ago,Contractor,True,00:09.3,17 to 45,an hour,31,17,45,31,,64480,['excel']
4803,Matomo expert,Upwork,Anywhere,via Upwork,"['7 hours ago', '20 to 40 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",7 hours ago,Contractor,True,00:09.3,20 to 40,an hour,30,20,40,30,,62400,[]
